TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,HOME_AREA,WORK_AREA,BLUEBOOK_orderNorm,HOME_VAL_sqrt,INCOME_orderNorm,MVR_PTS_log,OLDCLAIM_yeoj,TIF_yeoj,TRAVTIME_yeoj,YOJ_orderNorm,CLM_FREQ_log,CAR_AGE_sqrt,PARENT1.No,PARENT1.Yes,MSTATUS.No,MSTATUS.Yes,SEX.F,SEX.M,EDUCATION.L,EDUCATION.Q,EDUCATION.C,JOB,JOBBlue Collar,JOBClerical,JOBDoctor,JOBHome Maker,JOBLawyer,JOBManager,JOBProfessional,JOBStudent,CAR_USECommercial,CAR_USEPrivate,CAR_TYPEMinivan,CAR_TYPEPanel Truck,CAR_TYPEPickup,CAR_TYPESports Car,CAR_TYPESUV,CAR_TYPEVan,RED_CAR.No,RED_CAR.Yes,REVOKED.No,REVOKED.Yes,URBANICITYHighly Rural/ Rural,URBANICITYHighly Urban/ Urban,HOME_AREAHighly Rural,HOME_AREAHighly Urban,WORK_AREARural,WORK_AREAUrban
0,0,-0.33642871349117504,0.3743663892395382,-0.648561868269201,1.1002901394387115,-0.9684446791017388,No,-0.3111673386702374,Yes,M,Masters,Manager,-0.7772828385348473,Private,-0.011152216945541152,1.0990675050857734,Minivan,Yes,-0.45689968753339677,-0.6874356046597513,No,0.13212671438279502,1.6854855831139584,Highly Urban/ Urban,Highly Urban,Urban,0.13715644396063317,0.07673222500931137,-1.0481587405923372,0.8447268766384415,-0.7899687698059582,1.106706153568332,-0.7315163831070179,1.4702987286708722,-0.7890650656991534,1.4997349205305388,1,0,0,1,0,1,0.22360679774997896,-0.5,-0.6708203932499369,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.3743663892395382,-0.648561868269201,0.11611015406007393,-0.4955561783719344,No,-1.182840082052029,No,F,Masters,Lawyer,-0.9652613703279973,Private,0.8004962312301147,-0.3322004813639698,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,0.5935203080679465,0.6352779082374698,Highly Urban/ Urban,Highly Urban,Urban,0.8387615919156899,-1.4005074810388787,-0.4030902836993277,0.9477419730989176,-0.7899687698059582,-0.05893020057058791,-0.949960424982778,-0.14704315083089695,-0.7890650656991534,0.6990197718450906,1,0,1,0,1,0,0.22360679774997896,-0.5,-0.6708203932499369,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.9559647663399312,-0.648561868269201,1.1002901394387115,0.9404725347718484,No,1.7644231678148175,Yes,M,Bachelors,Professional,-1.0905803915234307,Private,1.3332522610899065,0.14488884745261127,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,1.2265838198670294,1.3158298590372448,1.0562190963275824,-1.0873285683148775,-0.7899687698059582,0.42537686198848,-1.1020424283682104,1.4702987286708722,-0.7890650656991534,-1.414484046493782,1,0,0,1,0,1,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,54928.33897,-0.33642871349117504,0.8396450909198526,-0.648561868269201,-0.37597983862924483,1.6221132435747712,No,1.7922113799686916,No,M,Masters,Professional,2.042395138362403,Commercial,0.7075320917914933,0.14488884745261127,Van,Yes,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-0.23989515415960405,Highly Urban/ Urban,Highly Urban,Urban,0.7593915730458348,1.3286052824132466,1.507926955022127,-1.0873285683148775,-0.7899687698059582,0.42537686198848,1.849184687031172,-0.7073106170580252,-0.7890650656991534,-0.10295168412124098,1,0,1,0,0,1,0.22360679774997896,-0.5,-0.6708203932499369,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.2580467138194596,-0.648561868269201,0.11611015406007393,-0.017384122996110578,No,-1.182840082052029,No,F,Bachelors,Clerical,-1.0905803915234307,Private,-0.5784718371094357,1.8147014983106449,SUV,No,-0.45689968753339677,-0.6874356046597513,No,0.13212671438279502,-0.5899643791184336,Highly Urban/ Urban,Highly Urban,Urban,-0.4696219501096906,-1.4005074810388787,0.14469947271306471,0.8447268766384415,-0.7899687698059582,1.4852551751033387,-1.1020424283682104,-0.14704315083089695,-0.7890650656991534,-0.47967387057208377,1,0,1,0,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,2.5844402222210316,1.124701569597248,-0.6220248349739042,0.08675370308582418,No,1.8288398995269628,Yes,M,PhD,Doctor,1.4158000323852362,Private,1.1032256083763945,1.0990675050857734,Minivan,Yes,0.2498925532743394,0.16949645063615945,No,0.5935203080679465,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,1.061144462749686,1.3453541616443936,0.27263223645132345,0.9477419730989176,1.26551725796109,1.106706153568332,1.3463757847376068,-0.9205219460252846,1.0887770276859705,-1.414484046493782,1,0,0,1,0,1,0.6708203932499369,0.5,0.223606797749979,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.3743663892395382,-0.648561868269201,-0.12993484228458543,2.8276960948635446,No,2.7081778269136096,Yes,F,PhD,Manager,-0.21334724315539721,Commercial,2.8647768659441177,-1.0478344745888413,Panel Truck,No,-0.45689968753339677,-0.6874356046597513,No,-0.3292668793023565,0.8103125207168845,Highly Urban/ Urban,Highly Urban,Urban,2.368747420697932,1.7205793708526238,2.188688305953033,0.668676008431974,-0.7899687698059582,-1.2850861725115161,-0.12907151663814898,-0.4512663682589904,-0.7890650656991534,0.8423473584607604,1,0,0,1,1,0,0.6708203932499369,0.5,0.223606797749979,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,4809,-0.33642871349117504,-0.5561910141210906,-0.648561868269201,-2.590384805731179,-1.2897262412239991,No,-1.182840082052029,No,F,High School,Home Maker,1.4158000323852362,Private,-1.242331140536514,-1.0478344745888413,Sports Car,No,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,-1.5690299226439994,-1.4005074810388787,-1.7935466726508238,-1.0873285683148775,-0.7899687698059582,-1.2850861725115161,1.3463757847376068,-1.815339092439095,-0.7890650656991534,-1.414484046493782,1,0,1,0,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,1.1886041171800885,-0.648561868269201,-0.6220248349739042,0.011084912625970273,No,0.6787781186301575,Yes,F,Bachelors,Professional,-1.0905803915234307,Private,0.1735842139901808,1.0990675050857734,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,0.13212671438279502,1.1603817456757142,Highly Urban/ Urban,Highly Urban,Urban,0.30252613530832045,0.7583280012183743,0.18157282425054436,0.8447268766384415,-0.7899687698059582,1.106706153568332,-1.1020424283682104,-0.9205219460252846,-0.7890650656991534,1.1161469198660359,1,0,0,1,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-0.9051500403813264,-0.648561868269201,0.11611015406007393,-0.6669298273022333,No,-1.182840082052029,No,F,Bachelors,Home Maker,-0.15068773255768053,Private,0.3928842352300056,0.14488884745261127,SUV,No,0.4590974839470629,0.16949645063615945,No,0.13212671438279502,-0.4149297666390188,Highly Urban/ Urban,Highly Urban,Urban,0.49723062182854544,-1.4005074810388787,-0.6368582252947279,0.8447268766384415,1.2920526469990226,0.42537686198848,-0.06603105001597791,-0.14704315083089695,1.0887770276859705,-0.2860683440165109,1,0,1,0,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
1,4610,-0.33642871349117504,1.5375631434403243,-0.648561868269201,0.3621551504047333,0.18347383284119057,No,0.8666980154706321,Yes,M,High School,Blue Collar,0.4132478628217695,Private,-0.1815864725830137,-1.0478344745888413,Minivan,Yes,4.541263839282415,1.0264285059320701,Yes,1.977701089123401,-0.5899643791184336,Highly Rural/ Rural,Highly Rural,Rural,-0.037311068965793996,0.8646700081536671,0.37560022189054754,1.1238774802939624,1.4400669099228196,-1.2850861725115161,0.4746425076269722,0.2181203319193066,1.2770428985571947,-0.47967387057208377,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0,0,-0.33642871349117504,0.3743663892395382,-0.648561868269201,-1.114114827663223,1.4718530934064085,No,-1.182840082052029,No,M,PhD,,-0.15068773255768053,Commercial,-0.9705898098697746,-1.0478344745888413,Pickup,Yes,-0.45689968753339677,-0.6874356046597513,No,0.13212671438279502,1.8605201955933732,Highly Urban/ Urban,Highly Urban,Urban,-0.9259942599935997,-1.4005074810388787,1.4064338767386126,0.8447268766384415,-0.7899687698059582,-1.2850861725115161,-0.06603105001597791,-1.2491404548414344,-0.7890650656991534,1.621423343083295,1,0,1,0,0,1,0.6708203932499369,0.5,0.223606797749979,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-1.603068092901798,2.897965007463697,1.8384251284726896,-0.785758007282316,No,-1.182840082052029,Yes,F,High School,Student,-1.5291969657074473,Private,0.13663692780303643,-1.0478344745888413,Pickup,No,-0.010394602423910347,0.16949645063615945,No,1.5163074954382496,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,0.2717245271359286,-1.4005074810388787,-0.805079933990973,1.077545112792449,1.2156045400755529,-1.2850861725115161,-1.6910016731198976,2.7425173580567903,1.0887770276859705,-1.414484046493782,1,0,0,1,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.141727038399381,-0.648561868269201,0.11611015406007393,0.4175456635709194,No,0.6254597745803527,Yes,M,Bachelors,Manager,-0.9026018597302806,Private,0.024603221300082453,1.0990675050857734,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,0.5935203080679465,1.1603817456757142,Highly Urban/ Urban,Highly Urban,Urban,0.17220749473234825,0.7271879609310083,0.6130687878374866,0.9477419730989176,-0.7899687698059582,1.106706153568332,-0.8759427417871871,-0.14704315083089695,-0.7890650656991534,1.1161469198660359,1,0,0,1,0,1,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.49068606465961684,-0.648561868269201,0.3621551504047333,-0.5996940044538691,No,-1.182840082052029,Yes,F,High School,Student,-0.02536871136224719,Commercial,0.5073016376160011,0.14488884745261127,SUV,No,0.16920585692720133,1.0264285059320701,No,-0.790660472987508,-0.23989515415960405,Highly Urban/ Urban,Highly Urban,Urban,0.5923704411010962,-1.4005074810388787,-0.5427072883872358,-1.0873285683148775,1.252712586506695,0.42537686198848,0.05810833013660514,0.2181203319193066,1.2770428985571947,-0.10295168412124098,1,0,0,1,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-0.6725106895411692,2.0113332885304724,0.3621551504047333,-0.7164916418641092,No,-1.182840082052029,Yes,F,Bachelors,Student,-1.6545159869028807,Commercial,-1.0432925343025425,-0.5707451457722603,SUV,No,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,0.28520868327864024,Highly Rural/ Rural,Highly Rural,Rural,-1.0452614553452664,-1.4005074810388787,-0.7035144677609918,-1.0873285683148775,-0.7899687698059582,-0.369756285241845,-1.882923088781965,0.2181203319193066,-0.7890650656991534,0.397245223872194,1,0,0,1,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,3897,-0.33642871349117504,1.07228444176001,-0.648561868269201,0.11611015406007393,0.01618198887271837,No,-1.182840082052029,No,M,Masters,Lawyer,1.1651619899943697,Private,-0.9574794825130459,-1.0478344745888413,Pickup,Yes,0.3472970687207406,1.0264285059320701,No,-0.790660472987508,1.1603817456757142,Highly Urban/ Urban,Highly Urban,Urban,-0.9112858651401684,-1.4005074810388787,0.18934159144425264,-1.0873285683148775,1.278873898464589,-1.2850861725115161,1.1371056152843375,-0.14704315083089695,1.2770428985571947,1.1161469198660359,1,0,1,0,0,1,0.22360679774997896,-0.5,-0.6708203932499369,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1,3092,-0.33642871349117504,0,2.0113332885304724,-2.590384805731179,-1.2897262412239991,Yes,-1.182840082052029,No,M,Bachelors,Student,-1.779835008098314,Commercial,-1.69046596654833,1.0990675050857734,Minivan,Yes,-0.45689968753339677,-0.6874356046597513,No,2.4390946828085527,-0.06486054168018929,Highly Urban/ Urban,Highly Urban,Urban,-2.358348987556108,-1.4005074810388787,-1.7935466726508238,1.163052050063377,-0.7899687698059582,1.106706153568332,-2.091811398406756,-1.815339092439095,-0.7890650656991534,0.07121604121409636,0,1,1,0,0,1,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1,4155,-0.33642871349117504,-0.9051500403813264,1.124701569597248,0.6082001467493926,-1.2002373293959299,No,-1.182840082052029,Yes,M,High School,Student,0.16260982043090283,Private,-0.6821626080217442,0.14488884745261127,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,0.5935203080679465,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,-0.5815738449501707,-1.4005074810388787,-1.3145380135988778,0.9477419730989176,-0.7899687698059582,0.42537686198848,0.23983352553451825,0.6171017315004257,-0.7890650656991534,-1.414484046493782,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.2580467138194596,-0.648561868269201,-0.12993484228458543,-0.6454226519196132,No,0.14784507784495773,Yes,M,High School,Clerical,-0.15068773255768053,Private,1.4393267278852564,-0.3322004813639698,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,-0.3292668793023565,-0.7649989915978483,Highly Urban/ Urban,Highly Urban,Urban,1.329192788407543,0.42469855386564725,-0.6083803306265009,0.668676008431974,-0.7899687698059582,-0.05893020057058791,-0.06603105001597791,-0.4512663682589904,-0.7890650656991534,-0.685808127193213,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-0.6725106895411692,-0.648561868269201,0.3621551504047333,1.8653017960466511,No,-1.182840082052029,No,M,PhD,Manager,-0.21334724315539721,Commercial,0.12471844838782856,-1.0478344745888413,Van,Yes,-0.45689968753339677,-0.6874356046597513,Yes,-0.3292668793023565,1.6854855831139584,Highly Urban/ Urban,Highly Urban,Urban,0.2628091766150337,-1.4005074810388787,1.6433642790394754,0.668676008431974,-0.7899687698059582,-1.2850861725115161,-0.12907151663814898,0.2181203319193066,-0.7890650656991534,1.4997349205305388,1,0,1,0,0,1,0.6708203932499369,0.5,0.223606797749979,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1,6653,1.6308356060329632,-0.6725106895411692,1.124701569597248,-0.37597983862924483,-0.779438461529234,No,0.31862199803329105,Yes,F,High School,Blue Collar,-0.08802822195996386,Commercial,0.3726228202241522,0.14488884745261127,SUV,No,-0.17652792972283782,0.16949645063615945,No,0.5935203080679465,0.28520868327864024,Highly Urban/ Urban,Highly Urban,Urban,0.4739130150295519,0.5382854317426572,-0.7935859279510871,0.9477419730989176,1.1609881560671154,0.42537686198848,-0.0036465694493201094,-0.7073106170580252,1.0887770276859705,0.397245223872194,1,0,0,1,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-1.8357074437419554,0.23806985066402347,0.3621551504047333,-0.35497218514353657,No,-0.24620528825634383,Yes,M,High School,Clerical,0.4759073734194862,Private,-0.822800665121197,0.14488884745261127,Pickup,No,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,-0.7393935365439153,0.1307893461431745,-0.2305580673549265,-1.0873285683148775,-0.7899687698059582,0.42537686198848,0.5321260915407968,0.2181203319193066,-0.7890650656991534,-1.414484046493782,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,4209.4716289,-0.33642871349117504,-0.6725106895411692,-0.648561868269201,0.6082001467493926,-0.8266796560112896,No,-1.182840082052029,No,F,High School,Clerical,-0.4639852855462639,Private,-0.30196311467661313,-1.0478344745888413,SUV,No,0.17977058983020788,0.16949645063615945,No,-0.790660472987508,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,-0.16170759474221003,-1.4005074810388787,-0.8705223055422062,-1.0873285683148775,1.2544955681832892,-1.2850861725115161,-0.38839629794040303,0.6171017315004257,1.0887770276859705,-1.414484046493782,1,0,1,0,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,3.598099925557101,-0.0909123124407762,2.0113332885304724,-0.12993484228458543,0.4441499152002875,No,0.9588952787915564,Yes,F,Masters,,-0.5893043067416972,Commercial,-0.04452395930812319,1.8147014983106449,Pickup,No,-0.032568931923627434,0.16949645063615945,No,-0.790660472987508,0.8103125207168845,Highly Urban/ Urban,Highly Urban,Urban,0.10160832732213983,0.9150584056233486,0.6397393353365189,-1.0873285683148775,1.2098300710173817,1.4852551751033387,-0.5228520171181856,-0.4512663682589904,1.0887770276859705,0.8423473584607604,1,0,0,1,1,0,0.22360679774997896,-0.5,-0.6708203932499369,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.0254073629793024,2.0113332885304724,0.854245143094052,0.2407848608838948,No,0.593501026439869,Yes,F,Bachelors,Clerical,-1.215899412718864,Private,-0.19350495199822154,1.337612169494064,SUV,No,-0.3059749317761601,1.0264285059320701,No,1.977701089123401,0.28520868327864024,Highly Urban/ Urban,Highly Urban,Urban,-0.0532061446452363,0.7083023741085757,0.44195492281726595,1.1238774802939624,1.0814217149686445,1.2420563483083578,-1.260248601380102,1.0303550730409272,1.2770428985571947,0.397245223872194,1,0,0,1,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
1,3626,-0.33642871349117504,1.5375631434403243,-0.648561868269201,1.3463351357833708,-1.1517943852296817,No,-1.182840082052029,Yes,M,High School,Student,-0.6519638173394139,Commercial,-1.298347993787991,-1.0478344745888413,Pickup,No,3.8717384035501192,1.8833605612279807,Yes,1.0549139017530982,-0.23989515415960405,Highly Urban/ Urban,Highly Urban,Urban,-1.6917724521858113,-1.4005074810388787,-1.249781974443784,1.020841216154815,1.4290815489624686,-1.2850861725115161,-0.5914247918948222,1.9190481936951667,1.3872055296512353,-0.10295168412124098,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
1,3332.2378543,-0.33642871349117504,-1.1377893912214836,0.23806985066402347,0.6082001467493926,0.20556116324376567,Yes,-1.182840082052029,No,M,PhD,Doctor,-0.15068773255768053,Private,0.47869728701950226,-0.09365581695567925,Van,Yes,0.3878145608432603,1.0264285059320701,No,2.4390946828085527,0.8103125207168845,Highly Urban/ Urban,Highly Urban,Urban,0.5665628131270029,-1.4005074810388787,0.40490217768903936,1.163052050063377,1.2838840693783424,0.2011288655964922,-0.06603105001597791,0.6171017315004257,1.2770428985571947,0.8423473584607604,0,1,1,0,0,1,0.6708203932499369,0.5,0.223606797749979,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.141727038399381,-0.648561868269201,-0.8680698313185635,1.4134646346123592,No,1.6016724172508066,No,F,High School,Professional,0.2252693310286195,Private,1.0126451648208148,1.337612169494064,SUV,No,0.9046738013288125,1.0264285059320701,No,1.0549139017530982,-1.2901028290360927,Highly Urban/ Urban,Highly Urban,Urban,0.9966119206012197,1.239765461819994,1.3654953022754792,1.020841216154815,1.3304671446882492,1.2420563483083578,0.2993005001353493,-1.0984646679920371,1.2770428985571947,-1.414484046493782,1,0,1,0,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,1.07228444176001,-0.648561868269201,1.1002901394387115,1.701138645221508,No,1.6402364341730291,Yes,M,Masters,,-1.0905803915234307,Commercial,1.4452859675928604,1.5761568339023544,Panel Truck,No,-0.45689968753339677,-0.6874356046597513,No,-0.3292668793023565,0.9853471331962993,Highly Urban/ Urban,Highly Urban,Urban,1.3377172515537508,1.257985781208613,1.5467397965877652,0.668676008431974,-0.7899687698059582,1.3677895671545395,-1.1020424283682104,1.4702987286708722,-0.7890650656991534,0.9812616794710168,1,0,0,1,0,1,0.22360679774997896,-0.5,-0.6708203932499369,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,0.8396450909198526,-0.648561868269201,0.6082001467493926,-1.2771907488285414,No,-1.182840082052029,No,F,High School,Home Maker,0.7265454158103529,Private,0.4453255446569202,-1.0478344745888413,Minivan,No,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-0.5899643791184336,Highly Rural/ Rural,Highly Rural,Rural,0.5345015028914896,-1.4005074810388787,-1.4115252379102223,-1.0873285683148775,-0.7899687698059582,-1.2850861725115161,0.757635115189614,0.6171017315004257,-0.7890650656991534,-0.47967387057208377,1,0,1,0,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1,3760,-0.33642871349117504,-2.184666470002191,0.23806985066402347,-0.37597983862924483,0.2363922585899493,Yes,-1.182840082052029,No,F,Bachelors,Professional,0.6638859052126362,Commercial,-0.778702291284928,1.8147014983106449,SUV,No,0.3909491519243722,1.0264285059320701,No,1.5163074954382496,-0.23989515415960405,Highly Urban/ Urban,Highly Urban,Urban,-0.6978711260555253,-1.4005074810388787,0.4350408494592843,1.077545112792449,1.2842599435221727,1.4852551751033387,0.7018948955491207,-0.7073106170580252,1.2770428985571947,-0.10295168412124098,0,1,1,0,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-1.8357074437419554,1.124701569597248,-0.6220248349739042,-0.5370994217651455,Yes,-1.182840082052029,No,M,High School,Blue Collar,-0.21334724315539721,Commercial,-0.9121892607352561,0.14488884745261127,Pickup,Yes,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,0.11017407079922548,Highly Rural/ Rural,Highly Rural,Rural,-0.8473655324451517,-1.4005074810388787,-0.4568287547143687,-1.0873285683148775,-0.7899687698059582,0.42537686198848,-0.12907151663814898,-0.9205219460252846,-0.7890650656991534,0.23763120604999444,0,1,1,0,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
0,0,-0.33642871349117504,0.2580467138194596,-0.648561868269201,0.854245143094052,-0.9865538036531935,No,-1.182840082052029,Yes,F,Bachelors,Student,0.5385668840172029,Commercial,-0.9646305701621707,0.3834335118609018,Minivan,No,-0.11000494122368656,0.16949645063615945,No,0.13212671438279502,0.9853471331962993,Highly Urban/ Urban,Highly Urban,Urban,-0.9196188113863293,-1.4005074810388787,-1.0663706101107553,0.8447268766384415,1.1865022111363615,0.6229266296380124,0.589153401999568,1.0303550730409272,1.0887770276859705,0.9812616794710168,1,0,0,1,1,0,-0.22360679774997896,-0.5,0.6708203932499368,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0,-0.33642871349117504,-0.6725106895411692,-0.648561868269201,-0.37597983862924483,-0.7822563573404444,No,-1.182840082052029,No,F,High School,Clerical,-0.5893043067416972,Private,-0.8311436007118426,-1.0478344745888413,SUV,No,-0.45689968753339677,-0.6874356046597513,No,0.13212671438279502,-0.06486054168018929,Highly Rural/ Rural,Highly Rural,Rural,-0.7515719287395619,-1.4005074810388787,-0.7978089671470716,0.8447268766384415,-0.7899687698059582,-1.2850861725115161,-0.5228520171181856,-0.7073106170580252,-0.7890650656991534,0.07121604121409636,1,0,1,0,1,0,-0.6708203932499369,0.5,-0.2236067977499789,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,-0.33642871349117504,0.0254073629793024,2.0113332885304724,0.854245143094052,0.050121057540089865,No,0.7802688415160868,Yes,M,High School,Clerical,0.9145239476035029,Commercial,0.6300619755926422,-1.0478344745888413,Van,Yes,-0.45689968753339677,-0.6874356046597513,No,-0.790660472987508,-1.2901028290360927,Highly Rural/ Rural,Highly Rural,Rural,0.6976503584956657,0.8163942264571572,0.22790597988305195,-1.0873285683148775,-0.7899687698059582,-1.2850861725115161,0.9224763921985655,1.0303550730409272,-0.7890650656991534,-1.414484046493782,1,0,0,1,0,1,-0.6708203932499369,0.5,-0.2236067977499789,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
