Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
68,0.7691692688864012,35.91813412098398,102,29,485,613,239,200,0.49999977807377805,31,514,649,1.1038104192676799,1736.8870808198794,1.5383392205684252,0.9354838709677419,0.943579766536965,0.9445300462249615
63,0.769157475985897,31.888585792810456,67,17,464,660,236,200,0.49999970550279804,18,488,694,1.1050980593175035,1985.419396168457,1.538315858031226,0.9444444444444444,0.9508196721311475,0.9510086455331412
75,0.7691677713932739,38.84936016498097,88,16,379,539,164,149,0.49999976671444357,17,399,567,1.1029802472807124,3146.1665102930183,1.5383362605298088,0.9411764705882353,0.949874686716792,0.9506172839506173
64,0.7691690993262719,38.13010687383415,93,15,383,607,166,160,0.4999997771839979,16,406,643,1.1031322270916382,2398.7908464295283,1.5383388841855838,0.9375,0.9433497536945813,0.9440124416796267
82,0.7691714002995883,39.087224547236715,105,27,328,502,161,82,0.4999997872421002,28,345,528,1.103658963008691,2188.085394324402,1.538343455188622,0.9642857142857143,0.9507246376811594,0.9507575757575758
86,0.7691736032036602,39.44229630699596,106,19,385,383,162,106,0.49999986120379614,24,487,485,1.1031913543321041,3319.541604147646,1.538347633440944,0.7916666666666666,0.7905544147843943,0.7896907216494845
111,0.7691678301788937,32.825740859605,96,23,469,426,165,72,0.49999980758455503,27,543,493,1.1005235461128997,1818.2096163368697,1.5383362523570963,0.8518518518518519,0.8637200736648251,0.8640973630831643
87,0.7691743862948878,35.792711886621795,80,19,404,389,167,136,0.4999998059025048,20,428,412,1.1021563250262905,2368.2028593310174,1.5383493697692943,0.95,0.9439252336448598,0.9441747572815534
74,0.7691738499769892,42.32579497790965,100,21,397,326,124,127,0.4999998032143751,22,420,345,1.1018408847293626,2843.810963871772,1.5383483054036438,0.9545454545454546,0.9452380952380952,0.9449275362318841
90,0.7691799449140069,42.77546931315846,104,47,459,401,137,143,0.4999998323570366,49,483,422,1.1023057105997445,3111.9519377772504,1.5383604056186082,0.9591836734693877,0.9503105590062112,0.9502369668246445
96,0.7691775124492258,43.99674520080101,100,47,462,386,101,110,0.4999998198559136,49,486,406,1.1021563250262905,2976.638354309303,1.5383555791497725,0.9591836734693877,0.9506172839506173,0.9507389162561576
88,0.7691794579610055,44.106689304421586,118,38,370,354,109,104,0.49999983216272426,40,392,375,1.1027895953870859,2943.1976525834093,1.5383594323101235,0.95,0.9438775510204082,0.944
85,0.7691772490527695,42.32579497790965,95,47,433,346,114,113,0.4999998209323622,50,458,366,1.1022688593411172,3641.196279898187,1.5383550490447484,0.94,0.9454148471615721,0.9453551912568307
79,0.7691747707569926,42.43849994212717,82,31,426,352,66,59,0.4999998080611256,33,451,373,1.100469111303363,3604.8534568519567,1.5383501320523707,0.9393939393939394,0.9445676274944568,0.9436997319034852
83,0.7691757118986908,43.444353170161,71,34,411,352,88,69,0.49999981545157524,36,438,375,1.1003584490276057,5089.211161295947,1.5383519915982553,0.9444444444444444,0.9383561643835616,0.9386666666666666
69,0.7691762176755692,46.37635606112663,83,36,433,365,141,67,0.4999998131885869,38,455,384,1.1001878211733411,3146.1665102930183,1.5383530101149379,0.9473684210526315,0.9516483516483516,0.9505208333333334
62,0.7691760805539685,47.22234656064679,70,78,468,514,50,50,0.4999998125015703,82,492,541,1.1001296669800473,3751.123432551454,1.5383527379853823,0.9512195121951219,0.9512195121951219,0.9500924214417745
61,0.7691742894490011,44.54471776384845,74,22,424,487,25,57,0.4999998029672346,23,446,512,1.1004140822610184,4964.447324132067,1.5383491851083904,0.9565217391304348,0.9506726457399103,0.951171875
63,0.7691737514942283,47.22234656064679,72,49,459,459,37,45,0.4999997999648738,52,483,483,1.101085749540152,2491.5218506935603,1.5383481184357766,0.9423076923076923,0.9503105590062112,0.9503105590062112
62,0.7691652116756686,40.95795470931696,39,36,372,377,32,35,0.49999975853820966,38,396,402,1.1011812798895968,2876.7836432474064,1.5383311662477324,0.9473684210526315,0.9393939393939394,0.9378109452736318
56,0.7691751506051615,43.444353170161,70,59,336,571,36,59,0.4999998150022792,63,360,613,1.1014119106882103,2810.994924791286,1.5383508703931326,0.9365079365079365,0.9333333333333333,0.9314845024469821
72,0.769172902067195,44.97999552515379,72,77,415,579,76,61,0.4999997979250132,82,439,613,1.1023057105997445,2843.810963871772,1.5383464258570574,0.9390243902439024,0.9453302961275627,0.9445350734094616
78,0.7691761263288635,42.55101323058815,77,86,431,614,72,45,0.4999998127309963,90,453,646,1.1017164517251583,3215.056978385152,1.53835282882933,0.9555555555555556,0.9514348785871964,0.9504643962848297
59,0.7691681226568461,41.41711467573089,62,77,460,616,56,65,0.49999976892941767,81,484,648,1.1024143450642439,2810.994924791286,1.5383369562425249,0.9506172839506173,0.9504132231404959,0.9506172839506173
89,0.7691788375518823,46.37635606112663,62,119,395,559,21,19,0.49999983560937633,129,427,604,1.100888743145847,2745.8340547807315,1.5383581808870863,0.9224806201550387,0.9250585480093677,0.9254966887417219
102,0.7691769388307468,47.64169933134214,63,103,526,566,48,27,0.4999998170112893,108,553,595,1.1000113746758549,3974.998485322647,1.538354440664485,0.9537037037037037,0.9511754068716094,0.9512605042016806
106,0.769174143627215,47.327408981793255,40,94,480,533,76,34,0.4999998046875,100,508,564,1.0966007582424933,3532.618743402275,1.5383488881719645,0.94,0.9448818897637795,0.9450354609929078
93,0.7691655259841872,41.187944662880525,35,67,502,450,72,54,0.4999997537703909,70,528,473,1.0994439253584625,3111.9519377772504,1.5383318095340546,0.9571428571428572,0.9507575757575758,0.9513742071881607
81,0.7691616386595075,39.67787889960203,42,70,515,585,45,74,0.4999997378302094,75,549,623,1.101085749540152,3568.660855453984,1.5383240839232208,0.9333333333333333,0.9380692167577414,0.9390048154093098
94,0.7691688148812906,43.110743901252135,33,54,445,411,54,40,0.4999997726537986,57,468,432,1.0985065917832653,3319.541604147646,1.5383383292333326,0.9473684210526315,0.9508547008547008,0.9513888888888888
64,0.7691673571590308,42.099805419309334,27,59,412,560,75,51,0.499999764467468,62,433,589,1.099171536830153,2778.3358471042043,1.5383354389741437,0.9516129032258065,0.9515011547344111,0.9507640067911715
70,0.7691637963237711,40.37932403474931,35,68,519,635,86,58,0.4999997438011405,72,546,668,1.0995752636115597,4881.980958858543,1.5383283808834955,0.9444444444444444,0.9505494505494505,0.9505988023952096
77,0.769170650414989,44.653792718672264,45,100,567,558,48,45,0.4999997830166244,105,596,587,1.098348043883038,2649.275673741672,1.5383419684192443,0.9523809523809523,0.9513422818791947,0.9505962521294719
68,0.7691645749588256,42.32579497790965,39,110,506,620,44,45,0.49999975168370864,116,536,656,1.0997035191764275,2713.489874708785,1.5383299139024094,0.9482758620689655,0.9440298507462687,0.9451219512195121
65,0.7691734542293832,47.11713340395761,37,90,451,588,33,47,0.49999979843789366,95,474,619,1.098348043883038,3215.056978385152,1.5383475286039028,0.9473684210526315,0.9514767932489452,0.9499192245557351
70,0.7691708125106878,46.48264601140775,29,105,534,526,39,26,0.49999978668587064,111,565,557,1.0987367739008673,2617.4063216376953,1.5383422813216643,0.9459459459459459,0.9451327433628318,0.9443447037701975
72,0.7691668778130003,41.41711467573089,35,93,437,607,46,42,0.4999997618595152,98,460,639,1.0986610383577253,2876.7836432474064,1.5383344883054422,0.9489795918367347,0.95,0.9499217527386542
73,0.7691665140785936,41.07305282099421,47,109,505,746,34,44,0.49999975954185993,115,531,785,1.095335474586933,3043.985601595667,1.5383337679669404,0.9478260869565217,0.9510357815442562,0.9503184713375796
72,0.7691720299921111,38.370814466047726,36,175,510,737,26,21,0.4999997905342424,184,536,775,1.0977583071480603,4204.189238478415,1.5383447044453,0.9510869565217391,0.9514925373134329,0.9509677419354838
79,0.7691735039637222,41.531395381808856,29,190,585,691,54,38,0.499999798693602,200,615,727,1.0985843175513585,3937.31538426196,1.5383476272858838,0.95,0.9512195121951219,0.9504814305364512
84,0.7691749137364677,45.627884221608774,35,197,574,791,54,38,0.499999806144145,207,604,832,1.095335474586933,2810.994924791286,1.5383504239094088,0.9516908212560387,0.9503311258278145,0.9507211538461539
80,0.7691699389530837,44.653792718672264,42,129,602,805,64,40,0.49999977895823905,136,633,847,1.0941119501873424,3146.1665102930183,1.5383405579811793,0.9485294117647058,0.9510268562401264,0.9504132231404959
78,0.7691747229531944,46.37635606112663,36,169,525,803,68,29,0.49999980517486725,178,552,845,1.0974875384091811,3460.9870685562037,1.5383500453248924,0.949438202247191,0.9510869565217391,0.9502958579881656
70,0.7691678301788937,43.222130596690086,42,147,539,903,77,39,0.4999997670328134,155,567,950,1.097300486383157,3389.96061601051,1.538336377121583,0.9483870967741935,0.9506172839506173,0.9505263157894737
98,0.7691729526520793,45.19662158189357,37,166,445,801,74,35,0.4999997955926505,175,468,843,1.098185226068512,2307.5125966990286,1.538346534202834,0.9485714285714286,0.9508547008547008,0.9501779359430605
98,0.7691747229531944,44.3260511798571,40,167,498,903,66,39,0.499999784438996,167,498,903,1.098348043883038,2745.8340547807315,1.538350109122977,1,1,1
86,0.7691641227144311,41.30263152302032,44,122,474,960,92,58,0.49999971860932224,122,474,960,1.0976693213356585,2217.6970799750557,1.5383291111718047,1,1,1
92,0.7691672379203192,40.727134454510086,38,130,457,974,90,36,0.4999997385879252,130,457,974,1.0972049110363584,2522.7533369435632,1.538335280119473,1,1,1
89,0.7691757118986908,46.05654093342922,61,183,538,1003,82,40,0.49999979026282587,183,538,1003,1.095821719130626,2681.3036367408076,1.5383520690966133,1,1,1
77,0.7691711343924118,42.43849994212717,33,151,399,888,71,51,0.49999976861492895,153,404,899,1.0966007582424933,2460.4507026903875,1.5383429806840234,0.9869281045751634,0.9876237623762376,0.9877641824249166
87,0.7691662081579433,44.21645763756779,54,109,372,969,92,63,0.49999973204084125,109,372,969,1.0962773712929095,2129.354578728581,1.5383332407368489,1,1,1
102,0.7691735039637222,44.435470901584665,45,191,547,984,115,52,0.4999997771839979,191,547,984,1.098958258299847,3751.123432551454,1.5383476934644102,1,1,1
79,0.769162325997472,38.73007828391885,28,138,438,907,59,33,0.4999997068542174,138,438,907,1.0939634856794,3788.064505826364,1.538325553902241,1,1,1
99,0.7691681226568461,42.099805419309334,34,137,639,947,148,55,0.4999997441675314,137,639,947,1.0955826136908953,3354.6750399632006,1.5383370324268133,1,1,1
98,0.7691703238873839,46.37635606112663,35,135,693,940,146,49,0.49999975786561446,135,693,940,1.0975790742530638,2976.638354309303,1.5383413927454637,1,1,1
108,0.7691743379087012,47.11713340395761,37,124,691,916,168,36,0.4999997821564335,124,691,916,1.0938122570047388,3751.123432551454,1.5383493460564186,1,1,1
102,0.7691781610062706,46.37635606112663,63,141,681,902,210,57,0.4999998044431303,141,681,902,1.0938122570047388,3180.534955390482,1.53835692368507,1,1,1
88,0.7691742409156274,46.16330434046486,42,181,600,911,170,64,0.499999781580128,181,600,911,1.0926691863527958,3077.8915349937,1.5383491538433054,1,1,1
93,0.7691674760023717,46.48264601140775,32,137,640,905,138,58,0.499999743433962,138,644,911,1.0976693213356585,2042.4956962095193,1.538335741374156,0.9927536231884058,0.9937888198757764,0.9934138309549945
91,0.7691712410076651,46.05654093342922,31,133,618,908,100,47,0.4999997663954206,134,622,914,1.0967052746960644,3043.985601595667,1.538343200743363,0.9925373134328358,0.9935691318327974,0.9934354485776805
89,0.7691707585647876,44.76269670912664,45,113,537,852,156,43,0.4999997605392656,113,537,852,1.0944008894125261,2745.8340547807315,1.538342253874707,1,1,1
99,0.7691714532294024,47.850486191022036,36,96,563,830,87,56,0.49999989546242096,144,845,1245,1.0961661644586846,2909.9126446471455,1.5383432280881584,0.6666666666666666,0.6662721893491125,0.6666666666666666
61,0.7691667569737873,41.6454748887324,34,82,470,817,131,69,0.49999973553719007,82,470,817,1.0970095070077044,3215.056978385152,1.5383343276120125,1,1,1
74,0.7691600827449404,42.55101323058815,35,107,588,1006,154,77,0.49999969194295274,107,588,1006,1.0954600738870954,2042.4956962095193,1.5383211132712007,1,1,1
70,0.7691647031753831,42.77546931315846,30,106,566,978,160,63,0.499999722370908,106,566,978,1.0980179602975175,1901.0577036812736,1.538330260521233,1,1,1
90,0.769167888867532,44.21645763756779,34,115,580,861,160,70,0.4999997459877495,116,584,866,1.096386845504493,2713.489874708785,1.5383365592477267,0.9913793103448276,0.9931506849315068,0.9942263279445728
86,0.7691684704700448,42.66333597939588,35,144,586,920,177,53,0.4999997463494614,144,586,920,1.0981021606925805,3284.560591443188,1.5383377213404725,1,1,1
84,0.7691724945526437,45.41258211345411,29,192,514,928,169,46,0.4999997711129951,192,514,928,1.0970095070077044,2522.7533369435632,1.538345693319964,1,1,1
88,0.7691647031753831,43.886624337638786,25,123,482,928,208,56,0.4999997256515775,124,485,934,1.096386845504493,2368.2028593310174,1.5383302504277212,0.9919354838709677,0.9938144329896907,0.9935760171306209
75,0.7691659615607548,43.33333333333335,28,128,493,1028,128,71,0.4999997304646143,128,493,1028,1.0962773712929095,1683.5256747337864,1.538332752391733,1,1,1
91,0.7691718736801629,47.74616627785212,40,125,466,913,166,66,0.49999976735053203,125,466,913,1.0938122570047388,2188.085394324402,1.5383444631503678,1,1,1
90,0.7691692688864012,47.432321420539836,44,99,563,888,125,65,0.49999975133335056,99,563,888,1.092842169791694,2247.472431373392,1.5383393028401628,1,1,1
73,0.7691714002995883,45.30468459139926,28,137,485,1025,142,59,0.499999764467468,137,485,1025,1.0961661644586846,2398.7908464295283,1.5383435252590678,1,1,1
94,0.7691791700778672,49.398117713340106,51,176,551,1049,169,72,0.4999999059732558,250,783,1491,1.0941119501873424,2277.411063869143,1.5383586294494411,0.704,0.7037037037037037,0.7035546613011402
96,0.7691732044072416,50.614046839731245,39,181,584,1064,214,77,0.4999998226347187,204,657,1197,1.0915539197787536,3215.056978385152,1.5383469545131638,0.8872549019607843,0.8888888888888888,0.8888888888888888
81,0.7691681226568461,45.088392193160566,36,191,604,1134,171,63,0.4999997441675314,191,604,1134,1.0962773712929095,2778.3358471042043,1.5383370324268133,1,1,1
76,0.769167416630005,46.16330434046486,27,142,518,1113,190,67,0.49999973971835443,142,518,1113,1.0944008894125261,2277.411063869143,1.5383356340610705,1,1,1
77,0.7691705419198799,49.19358537960159,28,138,608,1107,95,42,0.4999997592080062,138,608,1107,1.096386845504493,2681.3036367408076,1.53834182468055,1,1,1
95,0.7691749137364677,50.41270860379462,37,208,566,1118,163,54,0.4999997830166244,207,563,1111,1.0941119501873424,2491.5218506935603,1.538350495065902,1.0048309178743962,1.0053285968028418,1.0063006300630064
85,0.7691757582207502,49.60210534926671,36,200,559,995,99,38,0.4999997905342424,200,559,995,1.0950798824152204,3146.1665102930183,1.538352160905702,1,1,1
66,0.7691717690628129,49.80555333095057,22,176,468,1172,103,54,0.49999976671444357,176,468,1172,1.0979326010400707,2491.5218506935603,1.5383442558726172,1,1,1
78,0.769167416630005,49.09111335274428,21,169,583,1188,116,52,0.49999973971835443,169,583,1188,1.0961661644586846,3604.8534568519567,1.5383356340610705,1,1,1
69,0.7691651484923503,42.887414345152806,21,182,524,1326,80,34,0.49999972524468334,182,524,1326,1.098185226068512,3010.234439776772,1.538331142314021,1,1,1
76,0.7691670583167937,48.05868779835065,28,194,599,1335,77,25,0.4999997374501155,194,599,1335,1.095335474586933,2100.2362381651096,1.5383349244129008,1,1,1
73,0.7691711877422296,52.8934931575844,15,222,611,1303,72,23,0.49999976316887623,222,611,1303,1.0941119501873424,2398.7908464295283,1.5383431041395115,1,1,1
80,0.7691693252232547,48.47335796906377,12,217,614,1192,124,33,0.49999975168370864,217,614,1192,1.0970095070077044,2585.6959194668148,1.5383394144359859,1,1,1
70,0.769165713292215,34.65101373120217,94,45,693,624,266,200,0.49999989669421485,73,1123,1011,1.107751020446276,1402.4290670170124,1.5383317444215672,0.6164383561643836,0.6170970614425646,0.6172106824925816
64,0.7691765352716654,42.43849994212717,81,14,289,388,149,95,0.49999985562989974,17,344,462,1.1059611964760163,1957.1313745896261,1.538353514727833,0.8235294117647058,0.8401162790697675,0.8398268398268398
82,0.7691810111741427,48.88575433713335,81,39,367,424,167,134,0.4999998734863912,46,437,505,1.1052882826633141,1845.6567380439483,1.538362411595846,0.8478260869565217,0.8398169336384439,0.8396039603960396
89,0.7691717690628129,45.9496180586046,110,36,300,689,203,112,0.49999982576187363,42,347,797,1.1057256915690625,1873.2729146150346,1.5383440742020043,0.8571428571428571,0.8645533141210374,0.8644918444165621
92,0.769170378526291,43.110743901252135,97,29,329,766,191,152,0.4999997899908814,31,353,822,1.1040025453728417,1281.713958025652,1.5383414031840263,0.9354838709677419,0.9320113314447592,0.9318734793187348
80,0.769167416630005,40.95795470931696,76,19,301,570,198,72,0.4999997647904471,20,317,626,1.1032495641210438,1188.3837484624983,1.538335556922447,0.95,0.9495268138801262,0.9105431309904153
94,0.7691784165289189,44.54471776384845,77,13,349,504,215,78,0.499999826785898,14,370,690,1.1027895953870859,1957.1313745896261,1.5383573659882173,0.9285714285714286,0.9432432432432433,0.7304347826086957
91,0.7691619838473939,37.64575410863527,72,12,357,399,206,200,0.49999974009353515,13,380,566,1.1041621192559778,2810.994924791286,1.538324767335892,0.9230769230769231,0.9394736842105263,0.7049469964664311
75,0.7691610799430405,36.292738950024116,86,11,300,558,184,152,0.4999997312544612,12,318,729,1.1044187921400368,1901.0577036812736,1.538322986720961,0.9166666666666666,0.9433962264150944,0.7654320987654321
85,0.7691777301997418,44.3260511798571,86,21,375,349,221,200,0.49999982326684866,22,397,329,1.1049292035021687,1845.6567380439483,1.5383560041564925,0.9545454545454546,0.9445843828715366,1.060790273556231
79,0.769172902067195,42.099805419309334,82,13,431,509,205,72,0.4999997979250132,14,456,537,1.1046179059540346,2337.776652917799,1.5383464258570574,0.9285714285714286,0.9451754385964912,0.9478584729981379
92,0.769170378526291,40.727134454510086,79,17,448,594,204,112,0.4999997872421002,18,477,633,1.1036069913725306,2368.2028593310174,1.5383414116411578,0.9444444444444444,0.939203354297694,0.9383886255924171
54,0.7691643172008229,36.91166648133705,74,11,476,725,177,166,0.49999975027781596,12,504,768,1.104858821075026,2188.085394324402,1.5383294027116023,0.9166666666666666,0.9444444444444444,0.9440104166666666
61,0.7691612203693934,35.91813412098398,84,21,522,726,147,125,0.49999973553719007,22,556,774,1.1043565164493057,1165.5064287894782,1.5383232543973677,0.9545454545454546,0.9388489208633094,0.937984496124031
81,0.7691639272187087,43.55519115574437,69,17,549,636,168,42,0.49999974453313684,18,578,669,1.1032205725448567,2522.7533369435632,1.538328640421402,0.9444444444444444,0.9498269896193772,0.9506726457399103
93,0.7691610799430405,41.75935443085979,67,14,578,627,221,168,0.49999972767255346,15,608,660,1.1035275825251445,2713.489874708785,1.538322997741229,0.9333333333333333,0.9506578947368421,0.95
93,0.7691672379203192,41.30263152302032,85,11,626,492,210,112,0.4999998393159229,14,799,628,1.1037606606262176,1604.773425816653,1.5383349702125082,0.7857142857142857,0.7834793491864831,0.7834394904458599
98,0.7691724945526437,48.98850322313244,84,28,580,428,132,58,0.499999831577756,33,676,499,1.1029177288196117,1985.419396168457,1.5383455072884922,0.8484848484848485,0.8579881656804734,0.8577154308617234
103,0.769180502780693,51.015181119007025,100,37,604,399,77,97,0.499999835231684,39,635,420,1.101456687728609,2307.5125966990286,1.5383615125078578,0.9487179487179487,0.9511811023622048,0.95
99,0.7691837046654662,56.52677577421698,95,44,655,396,53,44,0.4999998510230545,46,689,417,1.1022688593411172,2307.5125966990286,1.5383678676936243,0.9565217391304348,0.9506531204644412,0.9496402877697842
82,0.7691792113787922,53.08869982344637,77,34,583,348,94,61,0.49999982860653,36,613,366,1.1021181382917011,2843.810963871772,1.5383589500869417,0.9444444444444444,0.9510603588907015,0.9508196721311475
87,0.7691817380363776,51.31470031936424,79,62,670,407,84,82,0.4999998434255484,66,709,431,1.1031023125005655,2976.638354309303,1.5383639578097414,0.9393939393939394,0.9449929478138223,0.9443155452436195
71,0.7691811657760843,51.81140707231346,62,43,521,393,89,59,0.49999984058364244,46,552,416,1.102194171047874,2554.1448094299453,1.538362822032564,0.9347826086956522,0.9438405797101449,0.9447115384615384
74,0.7691820758136584,49.398117713340106,61,55,547,399,95,81,0.4999998430744847,58,575,420,1.1025548680393502,3077.8915349937,1.5383646344446427,0.9482758620689655,0.951304347826087,0.95
93,0.7691785434682059,54.34642910470914,52,28,479,349,93,45,0.4999998253497197,29,504,367,1.100787140176802,3319.541604147646,1.5383576242855923,0.9655172413793104,0.9503968253968254,0.9509536784741145
70,0.7691763541900675,53.38064316961307,55,28,403,388,67,76,0.4999998163452709,30,427,411,1.1022316809746733,3111.9519377772504,1.5383532734318424,0.9333333333333333,0.9437939110070258,0.9440389294403893
65,0.7691788375518823,50.91508889104188,64,36,397,448,53,55,0.499999826785898,38,418,471,1.1028541867886053,4678.310685015366,1.5383582080344358,0.9473684210526315,0.9497607655502392,0.9511677282377919
86,0.7691792526212659,50.71452232099859,84,66,483,387,80,91,0.49999983332355497,70,515,412,1.1021181382917011,3751.123432551454,1.5383590180589564,0.9428571428571428,0.9378640776699029,0.9393203883495146
85,0.7691836343269822,56.90041170812098,62,76,515,485,54,49,0.4999998506972439,80,542,510,1.1033068780106257,3425.3980516712227,1.5383677280190478,0.95,0.9501845018450185,0.9509803921568627
82,0.7691820384863942,53.18612934684597,73,75,584,455,66,63,0.4999998428985099,79,614,479,1.1031913543321041,2943.1976525834093,1.538364560331518,0.9493670886075949,0.9511400651465798,0.9498956158663883
93,0.769180105418293,52.40342595793929,79,83,603,484,55,58,0.4999998374784984,88,643,516,1.1017164517251583,2522.7533369435632,1.5383607108699713,0.9431818181818182,0.937791601866252,0.937984496124031
80,0.7691718736801629,42.32579497790965,83,54,481,457,39,43,0.4999997979250132,58,516,490,1.100070855285645,2491.5218506935603,1.538344369082162,0.9310344827586207,0.9321705426356589,0.9326530612244898
87,0.7691772049292133,51.41428940713298,80,108,600,580,82,54,0.4999998183325031,114,631,610,1.0998903597046,3319.541604147646,1.5383549687966196,0.9473684210526315,0.9508716323296355,0.9508196721311475
92,0.7691784165289189,51.41428940713298,95,120,586,645,88,38,0.4999998292070322,128,625,687,1.0997035191764275,3111.9519377772504,1.5383573585390755,0.9375,0.9376,0.9388646288209607
92,0.7691767601292815,50.00846662242867,83,89,586,604,76,48,0.4999998158992365,94,616,635,1.1011812798895968,3146.1665102930183,1.5383540866828869,0.9468085106382979,0.9512987012987013,0.9511811023622048
94,0.7691734044185734,49.60210534926671,64,106,546,628,56,38,0.4999997981816978,112,574,661,1.099309389877191,3751.123432551454,1.5383474297704798,0.9464285714285714,0.9512195121951219,0.9500756429652042
79,0.7691693814688678,45.41258211345411,88,108,539,636,66,49,0.49999977598927614,114,567,669,1.0988115433635144,3496.7273904743906,1.5383394521468041,0.9473684210526315,0.9506172839506173,0.9506726457399103
79,0.7691690426223262,42.43849994212717,61,53,526,572,73,78,0.4999997738752669,56,553,602,1.1002453290194036,4165.623882213242,1.538338780957545,0.9464285714285714,0.9511754068716094,0.9501661129568106
87,0.7691695496603814,45.19662158189357,48,58,600,552,50,61,0.49999977983742316,61,635,584,1.0999512134683103,4557.828428431788,1.5383397766904614,0.9508196721311475,0.9448818897637795,0.9452054794520548
82,0.769167947459418,43.110743901252135,54,73,564,646,21,35,0.49999979427940394,82,630,722,1.098185226068512,3496.7273904743906,1.5383365278538508,0.8902439024390244,0.8952380952380953,0.8947368421052632
72,0.7691653377199057,43.55519115574437,59,83,532,733,60,52,0.49999975273035147,87,560,771,1.099240885806983,3111.9519377772504,1.5383314362051586,0.9540229885057471,0.95,0.9507133592736705
84,0.7691717690628129,43.665848328391384,54,118,528,641,31,26,0.4999997891718671,124,555,674,1.0948153877869888,4281.758314312913,1.5383441867780911,0.9516129032258065,0.9513513513513514,0.9510385756676558
101,0.7691783315991051,44.435470901584665,56,162,675,601,56,46,0.4999998217865894,169,705,628,1.0960531827958797,4438.643361292263,1.5383572115099808,0.9585798816568047,0.9574468085106383,0.9570063694267515
94,0.7691698836083248,38.84936016498097,61,118,632,562,46,42,0.4999997786640071,124,665,591,1.0946796527495106,4881.980958858543,1.5383404481968708,0.9516129032258065,0.9503759398496241,0.9509306260575296
97,0.7691731542115353,42.32579497790965,48,173,729,656,42,36,0.4999997966342149,182,767,690,1.0977583071480603,3215.056978385152,1.5383469341173346,0.9505494505494505,0.9504563233376793,0.9507246376811594
98,0.7691691559381234,40.611409664741466,37,147,637,665,55,37,0.4999997747849196,155,670,700,1.098185226068512,3249.732287022592,1.538339004790532,0.9483870967741935,0.9507462686567164,0.95
97,0.7691736032036602,39.67787889960203,31,168,641,718,35,31,0.499999799203561,177,674,755,1.0974875384091811,5089.211161295947,1.5383478241968505,0.9491525423728814,0.9510385756676558,0.9509933774834437
117,0.7691704330778761,38.13010687383415,41,164,670,703,32,35,0.4999997818685662,173,705,740,1.0976693213356585,3146.1665102930183,1.5383415372770426,0.9479768786127167,0.950354609929078,0.95
98,0.769167888867532,38.96840838803021,33,156,761,752,29,25,0.49999976735053203,164,801,791,1.0954600738870954,3284.560591443188,1.5383364935213975,0.9512195121951219,0.9500624219725343,0.9506953223767383
93,0.7691633345998637,39.44229630699596,24,161,716,804,42,34,0.49999974121422286,169,753,846,1.0977583071480603,2522.7533369435632,1.5383274653942647,0.9526627218934911,0.950863213811421,0.950354609929078
80,0.7691671182843465,39.67787889960203,28,148,626,832,42,50,0.4999997660757428,157,663,881,1.099309389877191,3389.96061601051,1.5383349562764168,0.9426751592356688,0.9441930618401206,0.9443813847900113
82,0.7691693252232547,40.95795470931696,33,170,523,867,53,52,0.4999997783691873,180,554,918,1.0996397697880937,4050.8074001756413,1.5383393323333021,0.9444444444444444,0.944043321299639,0.9444444444444444
94,0.7691716641162301,41.531395381808856,26,176,455,758,35,38,0.49999978862319294,185,479,797,1.0975790742530638,2778.3358471042043,1.538343978572937,0.9513513513513514,0.9498956158663883,0.9510664993726474
78,0.7691737021397285,45.088392193160566,39,151,495,724,34,11,0.49999978100153253,152,498,728,1.0981021606925805,2713.489874708785,1.5383480780712,0.993421052631579,0.9939759036144579,0.9945054945054945
80,0.7691646391220817,38.61056113180757,22,180,502,939,35,16,0.49999972195669085,180,502,939,1.0980179602975175,3568.660855453984,1.5383301336889652,1,1,1
79,0.7691628672140975,40.02958483755353,29,169,469,1102,59,36,0.4999997104128586,169,469,1102,1.098348043883038,2277.411063869143,1.538326625387415,1,1,1
79,0.769167416630005,39.324166958331304,22,164,500,1063,79,51,0.49999973971835443,164,500,1063,1.0959383827042006,2909.9126446471455,1.5383356340610705,1,1,1
81,0.769161915054075,32.825740859605,25,155,450,914,53,41,0.49999970414201184,155,450,914,1.0979326010400707,2368.2028593310174,1.5383247403594758,1,1,1
75,0.7691606556391136,39.91256996321558,35,131,413,984,53,65,0.49999969577566256,131,413,984,1.0955826136908953,2554.1448094299453,1.5383222472683602,1,1,1
87,0.7691600827449404,39.67787889960203,36,75,430,863,116,61,0.49999969577566256,75,433,868,1.096909613610631,2337.776652917799,1.5383211014793166,1,0.9930715935334873,0.9942396313364056
62,0.7691605131875134,35.16134724949951,24,120,538,912,86,37,0.49999969860344895,121,541,918,1.098348043883038,3077.8915349937,1.5383219536648893,0.9917355371900827,0.9944547134935305,0.9934640522875817
76,0.769165713292215,38.00938848797263,23,183,503,909,25,36,0.4999997288744385,183,503,909,1.0974875384091811,3568.660855453984,1.538332260746826,1,1,1
60,0.7691621210698081,38.370814466047726,20,109,467,868,57,37,0.49999970550279804,109,467,868,1.0957031455080697,3249.732287022592,1.53832514820452,1,1,1
