Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
44,0.8332423835613078,70.8650853331084,44,0,125,96,88,22,0.49999999770149817,0,920,707,1.109280379161251,2142.7790185512185,1.6664847747834521,NA,0.1358695652173913,0.13578500707213578
71,0.8332254985109293,60.29112391745215,82,0,157,305,164,97,0.4999999780431955,0,431,837,1.1085691807810716,1290.270922552485,1.6664510702017392,NA,0.3642691415313225,0.3643966547192354
94,0.8332191423681332,83.43479080043103,66,6,150,603,230,193,0.4999999566964745,12,308,1237,1.1083418011994859,1103.184332544732,1.6664384290615843,0.5,0.487012987012987,0.4874696847210994
129,0.8332217335954755,78.86539605953269,75,8,201,419,253,201,0.4999999528659794,15,388,808,1.107774841514255,678.7090191797399,1.6664436242833272,0.5333333333333333,0.5180412371134021,0.5185643564356436
106,0.8332241428929282,93.766725379598455,104,29,274,505,500,163,0.49999995455573737,56,528,974,1.10815000967691,1054.0857201285273,1.6664484372468973,0.5178571428571429,0.5189393939393939,0.5184804928131417
98,0.8332188106989359,102.6851079184075,101,21,213,660,216,112,0.49999993305922424,35,352,1091,1.108668756122347,942.8161005969552,1.6664378445031558,0.6,0.6051136363636364,0.6049495875343721
126,0.8332106642075371,69.74505682330813,108,78,492,621,282,193,0.4999999019331718,113,712,898,1.108127779779378,1396.884322324658,1.6664216552564466,0.6902654867256637,0.6910112359550562,0.6915367483296214
118,0.8332140645953239,68.42872837740889,114,69,601,670,278,163,0.49999988531436707,90,785,875,1.1077072247681314,678.7090191797399,1.666428511421465,0.7666666666666667,0.7656050955414013,0.7657142857142857
95,0.8332120639139727,64.41385542192847,131,107,545,536,511,171,0.49999988769344805,143,730,718,1.107760591840733,1488.1310995156769,1.6664245021287254,0.7482517482517482,0.7465753424657534,0.7465181058495822
92,0.8331983059110317,51.87555464647582,114,92,348,676,344,96,0.49999983274465026,110,418,811,1.106974120963031,1488.1310995156769,1.6663971692497461,0.8363636363636363,0.8325358851674641,0.8335388409371147
82,0.8332109465119502,62.072034207515344,81,97,636,633,298,193,0.49999986422492393,119,781,777,1.1074226603653563,958.4260793725243,1.6664223455411418,0.8151260504201681,0.8143405889884763,0.8146718146718147
78,0.8331830467325317,49.521021788273124,102,29,474,535,259,96,0.4999997660757428,32,526,594,1.1067372053822537,665.0026921655755,1.6663668730723296,0.90625,0.9011406844106464,0.9006734006734006
72,0.8332197185701421,63.24748770003869,119,47,528,389,324,96,0.49999988008913693,58,648,477,1.1068512379792057,1619.4766739134186,1.6664398367887623,0.8103448275862069,0.8148148148148148,0.8155136268343816
92,0.8332091382013225,54.60202209494344,91,19,514,426,238,163,0.49999982050294356,21,555,460,1.1065166616285944,1070.3587857809482,1.6664188746372106,0.9047619047619048,0.9261261261261261,0.9260869565217391
82,0.8332108525429287,54.60202209494344,90,30,444,374,270,193,0.4999998292070322,33,486,409,1.1067203862568893,2163.987611394708,1.6664222743122692,0.9090909090909091,0.9135802469135802,0.9144254278728606
75,0.8332022455681467,63.637271458854286,59,38,397,443,219,109,0.49999982880704874,44,459,513,1.1068512379792057,1203.8714571359867,1.6664050616898944,0.8636363636363636,0.8649237472766884,0.8635477582846004
62,0.8332000833105889,52.29884553166398,71,21,366,620,238,163,0.49999982658181663,24,427,723,1.1059611964760163,1005.8296608336796,1.6664007445895577,0.875,0.8571428571428571,0.8575380359612724
80,0.8331957898941458,47.33933911724724,47,7,417,668,263,193,0.49999982242325486,8,493,790,1.105659881770693,1525.2328994409686,1.6663921716132875,0.875,0.845841784989858,0.8455696202531645
96,0.8332072802963334,61.67814344323421,73,11,495,597,304,201,0.49999984412415077,13,581,959,1.1056731792553869,866.2181888402907,1.6664150801003983,0.8461538461538461,0.8519793459552496,0.6225234619395204
98,0.8331898656540174,49.736975592138236,66,23,316,399,240,171,0.4999997625155493,24,335,541,1.1045397789342457,896.5653280030568,1.666380522786961,0.9583333333333334,0.9432835820895522,0.7375231053604436
97,0.8331835922372515,49.736975592138236,87,13,474,679,283,163,0.4999997448979592,14,502,817,1.103658963008691,1070.3587857809482,1.6663680346622758,0.9285714285714286,0.9442231075697212,0.8310893512851897
114,0.8331812484181376,51.237901200144265,51,14,464,530,250,123,0.49999974158617505,15,495,660,1.1026233485057408,1272.8118003244654,1.6663633580589334,0.9333333333333333,0.9373737373737374,0.803030303030303
104,0.8331850738184797,58.08404090559199,59,20,440,619,223,168,0.4999997456252633,21,463,820,1.1023422391230524,692.5198431551465,1.666370995402326,0.9523809523809523,0.9503239740820735,0.7548780487804878
109,0.8331937861298769,62.856694560729245,88,36,570,527,182,79,0.49999977018098246,38,600,554,1.1031322270916382,1255.441983633444,1.6663883381952154,0.9473684210526315,0.95,0.9512635379061372
97,0.8331940246381118,62.660915911837115,106,57,615,649,225,163,0.49999977080295516,60,647,683,1.1040025453728417,1325.4558731637424,1.6663888131390066,0.95,0.9505409582689336,0.9502196193265008
98,0.833205675809202,69.55765200940847,97,46,605,664,177,98,0.4999998120414516,50,653,717,1.1038837386168914,1600.4587397076295,1.6664119780511568,0.92,0.9264931087289433,0.9260808926080892
93,0.8331892347960819,58.08404090559199,102,62,587,671,192,64,0.4999997605392656,66,622,710,1.1040258140053443,1186.8619719111398,1.6663792676569702,0.9393939393939394,0.9437299035369775,0.9450704225352112
82,0.8331795530969671,58.68940589386596,78,44,527,607,173,74,0.49999972967128026,46,554,639,1.1050316980737511,866.2181888402907,1.666360007123869,0.9565217391304348,0.9512635379061372,0.9499217527386542
71,0.83318194472413,57.88166601859826,59,49,422,701,141,70,0.49999974009353515,52,447,742,1.1044187921400368,1153.115966409464,1.6663647556462056,0.9423076923076923,0.9440715883668904,0.944743935309973
105,0.8331981933803672,58.08404090559199,67,26,450,431,200,99,0.4999998470416634,33,565,541,1.1029802472807124,1220.9714992427284,1.6663968965393292,0.7878787878787878,0.7964601769911505,0.7966728280961183
87,0.8331883430061047,55.22311205793037,67,24,345,415,174,87,0.4999997974101727,28,399,480,1.1022688593411172,1005.8296608336796,1.666377361194413,0.8571428571428571,0.8646616541353384,0.8645833333333334
68,0.8332180579491975,66.33840928907506,59,39,363,396,74,103,0.49999983504234957,41,384,419,1.1005235461128997,1638.578696653547,1.6664366656813487,0.9512195121951219,0.9453125,0.9451073985680191
84,0.8332181420355503,68.80589947783736,75,44,552,470,102,114,0.49999983293795314,46,581,494,1.1021563250262905,2142.7790185512185,1.6664368408677999,0.9565217391304348,0.9500860585197934,0.951417004048583
87,0.8332137953488192,67.8613287547611,55,95,479,510,190,150,0.49999982242325486,100,504,536,1.1024143450642439,1914.7028914711339,1.6664281825354237,0.95,0.9503968253968254,0.9514925373134329
86,0.833204859454979,60.68876719207135,62,70,497,552,145,158,0.4999998022230133,74,526,584,1.1028220239057227,2142.7790185512185,1.6664103780652044,0.9459459459459459,0.9448669201520913,0.9452054794520548
72,0.8332096188014562,69.93225039696576,74,90,418,494,99,74,0.4999998120414516,95,440,520,1.1020014863293714,2292.8750013622375,1.6664198640386296,0.9473684210526315,0.95,0.95
86,0.8332074782594728,77.07817126657861,52,69,468,470,89,49,0.49999980638533426,73,492,494,1.1001878211733411,2604.339210445405,1.666415601803945,0.9452054794520548,0.9512195121951219,0.951417004048583
90,0.8332137053522201,72.71548383434198,67,78,509,521,69,46,0.49999982452101255,83,539,552,1.101321027863719,2121.648831115318,1.6664279955506347,0.9397590361445783,0.9443413729128015,0.9438405797101449
95,0.8332306933403743,79.75263156394978,76,180,619,668,74,61,0.49999986222194664,189,651,703,1.1006833814711086,2446.7486838947625,1.6664618458844866,0.9523809523809523,0.95084485407066055,0.9502133712660028
95,0.8332140645953239,77.97393877946938,63,73,419,541,50,50,0.4999998230565147,77,441,569,1.100838206834102,1975.9494203405225,1.6664287189180589,0.948051948051948,0.9501133786848073,0.9507908611599297
105,0.833219636582221,79.39823844745055,65,93,488,495,69,52,0.4999998365479449,98,513,521,1.1015010305948276,2336.4561575193065,1.6664398179304678,0.9489795918367347,0.9512670565302144,0.9500959692898272
98,0.8332157443243963,69.74505682330813,78,101,566,522,75,40,0.4999998271929815,106,595,549,1.0995099868480918,1854.1821526039919,1.6664320645911057,0.9528301886792453,0.9512605042016806,0.9508196721311475
95,0.8332075770274321,68.23981533540226,75,69,556,507,52,34,0.4999998118107569,74,593,540,1.0984278408216264,2121.648831115318,1.6664157812579132,0.9324324324324325,0.9376053962900506,0.9388888888888889
88,0.8332025643656091,71.79278978618646,65,96,550,582,64,32,0.4999997937505595,101,579,612,1.1015010305948276,1562.6761339022223,1.6664058161217528,0.9504950495049505,0.9499136442141624,0.9509803921568627
79,0.8332062818580251,73.45010914827897,50,90,507,595,66,44,0.4999998034610509,95,533,626,1.1020407237798775,1894.448383006186,1.666413218746256,0.9473684210526315,0.9512195121951219,0.950479233226837
74,0.8331925822741747,66.91120678414822,26,104,588,705,41,25,0.49999976671444357,109,619,742,1.1011812798895968,1814.2410920414097,1.6663859420358929,0.9541284403669725,0.9499192245557351,0.9501347708894878
72,0.8331971728158049,64.02605703842207,43,79,535,639,66,64,0.49999977925188466,83,563,672,1.1006306717752283,2491.3978550199345,1.666395081338757,0.9518072289156626,0.9502664298401421,0.9508928571428571
78,0.8332005209730585,60.68876719207135,59,55,608,553,56,52,0.49999979107549736,58,644,586,1.1005773964284078,1814.2410920414097,1.6664017382504257,0.9482758620689655,0.9440993788819876,0.9436860068259386
79,0.8332045508502588,66.33840928907506,48,75,547,548,56,50,0.499999798948824,79,575,576,1.101456687728609,2079.6244519084835,1.6664097717678061,0.9493670886075949,0.951304347826087,0.9513888888888888
103,0.8332087512504679,64.99372550996317,55,60,583,486,73,45,0.4999998097152541,63,613,511,1.0967052746960644,1506.6391894896374,1.6664181366888393,0.9523809523809523,0.9510603588907015,0.9510763209393346
87,0.8331962537190134,64.02605703842207,53,59,620,634,46,51,0.49999977983742316,62,656,671,1.099240885806983,1433.1232127357482,1.6663932411928868,0.9516129032258065,0.9451219512195121,0.9448584202682563
73,0.833198642474518,65.37910257765674,50,75,495,608,23,32,0.4999997833022228,79,521,640,1.0994439253584625,2249.6022061717927,1.6663980071585243,0.9493670886075949,0.9500959692898272,0.95
67,0.833202032243889,64.2200789515851,46,92,466,608,41,44,0.499999792419492,97,490,640,1.100787140176802,2100.5972435230146,1.6664047563140698,0.9484536082474226,0.9510204081632653,0.95
64,0.8331941436121572,61.48080264387766,56,102,417,603,56,58,0.4999997711129951,107,439,634,1.1015449456798907,2271.1999672240972,1.6663890500539116,0.9532710280373832,0.9498861047835991,0.9511041009463722
68,0.833190366705128,64.2200789515851,50,170,507,812,49,39,0.4999997638195109,180,537,860,1.1020796061401381,2513.8357853894886,1.6663815205438612,0.9444444444444444,0.9441340782122905,0.9441860465116279
81,0.8332026703157533,63.83178832955608,47,113,444,749,53,42,0.49999979401523625,119,467,788,1.099171536830153,1488.1310995156769,1.6664060271400103,0.9495798319327731,0.9507494646680942,0.950507614213198
68,0.8331985304577271,59.89237962897717,60,144,541,785,52,22,0.4999997830166244,151,569,826,1.1017997953083307,1854.1821526039919,1.6663977840766868,0.9536423841059603,0.9507908611599297,0.950363196125908
67,0.8332030925470159,64.99372550996317,47,167,503,729,48,33,0.49999979506886505,176,529,767,1.0997035191764275,2380.3442268782874,1.6664068680913333,0.9488636363636364,0.9508506616257089,0.9504563233376793
76,0.8331889810270313,56.45663590239518,58,174,453,853,39,37,0.49999975987501977,184,480,903,1.099309389877191,2017.180840286893,1.6663787623323973,0.9456521739130435,0.94375,0.9446290143964563
63,0.8331870513354096,59.2921695495034,53,149,469,816,58,40,0.49999975133335056,157,493,858,1.0988853654294781,1854.1821526039919,1.666374931414561,0.9490445859872612,0.9513184584178499,0.951048951048951
65,0.8331911122932841,63.83178832955608,33,155,485,1040,29,26,0.4999997628425502,163,510,1094,1.0984278408216264,1834.1708659749913,1.6663830149768606,0.950920245398773,0.9509803921568627,0.9506398537477148
76,0.833202032243889,60.49008235917079,52,191,512,897,41,24,0.499999792419492,201,539,944,1.0994439253584625,2292.8750013622375,1.6664047563140698,0.9502487562189055,0.9499072356215214,0.9502118644067796
78,0.8331923392158093,60.887180039215146,46,171,524,958,34,20,0.4999997660757428,180,551,1008,1.0986610383577253,1874.2747311732844,1.6663854580475794,0.95,0.9509981851179673,0.9503968253968254
82,0.8331785480766722,57.88166601859826,44,127,439,1049,68,60,0.49999969766525015,127,439,1049,1.099240885806983,2358.3619176075786,1.6663581037492654,1,1,1
59,0.8331956734881059,57.47602522493957,43,140,457,998,76,47,0.49999975133335056,140,457,998,1.0999512134683103,1543.9119673298837,1.6663921757285296,1,1,1
88,0.8331913592405203,59.2921695495034,49,129,512,918,63,50,0.49999974158617505,130,515,924,1.096386845504493,1774.6269758786043,1.66638357971415,0.9923076923076923,0.9941747572815534,0.9935064935064936
92,0.8331935468719378,59.89237962897717,40,142,559,928,30,32,0.4999997448979592,142,559,928,1.0977583071480603,1874.2747311732844,1.6663879439418061,1,1,1
84,0.8331963692274287,62.46488061535455,44,179,607,844,39,16,0.49999975342444136,179,607,844,1.0978460583984837,1814.2410920414097,1.6663935602387034,1,1,1
83,0.8331936665948345,57.27275551668686,34,128,527,772,44,32,0.4999997452620006,128,527,772,1.0968082144797935,1894.448383006186,1.6663881821744526,1,1,1
66,0.8331931865718188,61.085322506706504,42,110,621,857,78,73,0.4999997438011405,110,621,857,1.1016315174519755,1715.8227890893822,1.6663872269966518,1,1,1
75,0.8331957898941458,62.660915911837115,41,95,650,802,67,55,0.49999975168370864,95,650,802,1.1006306717752283,1935.0380419491132,1.6663924073730567,1,1,1
81,0.8332035122835599,70.678932716323,37,111,534,796,64,45,0.49999977448231286,111,534,796,1.0991013269373404,1834.1708659749913,1.6664077761759748,1,1,1
79,0.8332005209730585,61.67814344323421,48,72,562,746,110,58,0.49999976575540833,72,562,746,1.0984278408216264,1975.9494203405225,1.666401822637346,1,1,1
80,0.8332040334785938,66.72050366633377,43,135,478,762,73,52,0.49999977598927614,135,478,762,1.0995099868480918,2163.987611394708,1.6664088135440769,1,1,1
60,0.8331830467325317,60.29112391745215,46,90,538,961,113,64,0.4999998836486571,142,846,1511,1.1006306717752283,2142.7790185512185,1.6663664812330192,0.6338028169014085,0.6359338061465721,0.6360026472534746
71,0.8331977415333416,70.8650853331084,42,140,470,868,84,40,0.4999997575282625,140,470,868,1.0955826136908953,2185.274416882892,1.6663962911746915,1,1,1
97,0.8331963692274287,64.99372550996317,47,137,571,973,155,66,0.4999997565119657,138,575,979,1.096386845504493,1657.764561871244,1.666393549948637,0.9927536231884058,0.9930434782608696,0.9938712972420838
77,0.8332026703157533,68.99415971230528,46,113,403,910,120,46,0.49999977203934964,113,403,910,1.0967052746960644,1469.7088943962053,1.6664061003815436,1,1,1
78,0.8331949712419456,63.83178832955608,26,161,448,890,125,65,0.49999975548926595,163,454,901,1.0954600738870954,1360.9944499255066,1.6663907573847458,0.9877300613496932,0.986784140969163,0.9877913429522752
70,0.8331998634865359,70.678932716323,37,156,522,1075,99,76,0.49999988509434673,224,748,1541,1.0957031455080697,2058.7306541296484,1.6664001099306582,0.6964285714285714,0.6978609625668449,0.6975989617131733
82,0.8332024582578542,75.99743125790329,44,178,495,1072,118,42,0.4999998194226146,200,557,1206,1.0971079285340344,1488.1310995156769,1.6664055183460114,0.89,0.8886894075403949,0.8888888888888888
76,0.8331920953868308,69.93225039696576,19,175,523,1090,108,50,0.49999974046790524,175,523,1090,1.0941119501873424,1834.1708659749913,1.66638505573447,1,1,1
89,0.8332030925470159,66.33840928907506,34,211,597,1215,65,44,0.4999997704922849,210,593,1208,1.0935011867504323,1086.7251075591187,1.6664069500005347,1.0047619047619047,1.0067453625632379,1.005794701986755
65,0.8331965997097106,70.8650853331084,23,183,632,1120,93,37,0.49999975411561287,183,632,1120,1.0935011867504323,1677.0340260114745,1.6663940188999653,1,1,1
88,0.8331946176510844,70.11923375831907,32,194,577,1077,67,36,0.49999974814648407,194,577,1077,1.0948153877869888,1203.8714571359867,1.6663900746745672,1,1,1
88,0.8331971728158049,76.35839232226107,24,172,492,1158,73,31,0.49999975583088063,172,492,1158,1.0944008894125261,2037.9160497943205,1.6663951593960868,1,1,1
89,0.8332054726137927,77.43700129751028,29,235,489,1080,66,28,0.4999997801293191,235,489,1080,1.0909409724207928,1433.1232127357482,1.666411678017726,1,1,1
79,0.8332052688246394,80.10636287718509,23,194,419,920,65,39,0.4999997795449455,194,419,920,1.0936581848352176,1619.4766739134186,1.6664112723868545,1,1,1
66,0.8332042408837744,70.678932716323,46,166,395,928,121,49,0.49999977658783495,166,395,928,1.0944008894125261,1360.9944499255066,1.666409226359735,1,1,1
89,0.8332096188014562,64.02605703842207,112,37,582,485,326,163,0.49999985118556,44,688,574,1.1075026103239114,1021.820792671153,1.6664197335775512,0.8409090909090909,0.8459302325581395,0.8449477351916377
89,0.8332055742855581,58.08404090559199,60,17,497,461,320,193,0.49999984971337336,21,601,557,1.1048049133390427,1914.7028914711339,1.6664116494498868,0.8095238095238095,0.826955074875208,0.8276481149012568
71,0.8331888538350465,58.48790900519817,58,17,384,635,213,117,0.4999998073456039,20,454,751,1.1054228295423418,1005.8296608336796,1.6663783497403222,0.85,0.8458149779735683,0.8455392809587217
100,0.833167795043571,49.08793205274203,56,8,486,522,230,171,0.49999970640477975,9,521,754,1.1036846650008518,777.5504747982413,1.6663365685440457,0.8888888888888888,0.9328214971209213,0.6923076923076923
93,0.8331795530969671,48.435294691548386,35,5,452,460,188,71,0.49999974009353515,5,485,533,1.103363316877617,1119.7361124502997,1.6663599723893934,1,0.931958762886598,0.8630393996247655
83,0.8331622384348607,47.33933911724724,60,4,470,533,225,168,0.49999968555852037,4,501,669,1.1037355117687853,1119.7361124502997,1.6663255247934485,1,0.93812375249501,0.796711509715994
83,0.833204962022108,55.22311205793037,99,21,413,690,216,171,0.49999980758455503,23,443,939,1.1040025453728417,1070.3587857809482,1.6664105653304768,0.9130434782608695,0.9322799097065463,0.7348242811501597
83,0.8331674677311176,49.95253946778329,70,26,424,586,166,95,0.49999970139199107,28,452,625,1.1039555206420877,1169.9433661293854,1.666335930624744,0.9285714285714286,0.9380530973451328,0.9376
74,0.8331759076273123,50.382509523654484,75,20,429,641,176,160,0.4999997190310392,21,451,674,1.1046179059540346,911.8853221292474,1.6663527516414265,0.9523809523809523,0.9512195121951219,0.9510385756676558
98,0.8331853403124928,50.810955724379745,107,26,613,605,245,193,0.4999997463494614,27,645,636,1.1029177288196117,989.9332452881962,1.6663715259770557,0.9629629629629629,0.9503875968992248,0.9512578616352201
94,0.8331863975614489,57.67899475507362,105,18,470,622,207,168,0.499999749570388,19,494,654,1.1023057105997445,1715.8227890893822,1.6663736297415008,0.9473684210526315,0.951417004048583,0.9510703363914373
105,0.8331870513354096,48.435294691548386,85,19,549,504,230,123,0.49999975133335056,20,578,530,1.1020796061401381,1378.8956177372795,1.666374931414561,0.95,0.9498269896193772,0.9509433962264151
65,0.8332130718816748,67.6717529812122,86,37,468,499,102,98,0.49999982050294356,39,492,525,1.1020407237798775,2163.987611394708,1.6664267420007395,0.9487179487179487,0.9512195121951219,0.9504761904761905
81,0.8332085569451778,67.8613287547611,65,47,507,487,112,88,0.4999998092448346,49,533,512,1.0996397697880937,1677.0340260114745,1.6664177496459425,0.9591836734693877,0.9512195121951219,0.951171875
83,0.8332104753405343,78.68744512962012,62,40,696,426,136,93,0.4999998140987507,42,732,448,1.1020014863293714,2314.6271253641385,1.666421570260772,0.9523809523809523,0.9508196721311475,0.9508928571428571
86,0.8332139749701228,81.69010492832673,64,34,589,403,128,82,0.49999982514309416,36,624,427,1.1001878211733411,1488.1310995156769,1.6664285327133197,0.9444444444444444,0.9439102564102564,0.9437939110070258
74,0.8332063823535547,76.35839232226107,65,38,522,412,95,79,0.499999806144145,40,553,436,1.101274908634534,1677.0340260114745,1.6664134107951025,0.95,0.9439421338155516,0.944954128440367
76,0.8332023519921475,65.37910257765674,81,25,493,513,146,86,0.4999997932196731,26,519,540,1.1014119106882103,2037.9160497943205,1.666405393143999,0.9615384615384616,0.9499036608863198,0.95
63,0.8332045508502588,67.8613287547611,79,39,453,465,116,69,0.4999998041983017,42,483,496,1.1017997953083307,2163.987611394708,1.6664097542722376,0.9285714285714286,0.937888198757764,0.9375
65,0.8332118789815867,70.30600792648886,95,66,409,504,78,42,0.49999981767369134,69,430,530,1.1032495641210438,1754.9430858627381,1.6664243656291797,0.9565217391304348,0.9511627906976744,0.9509433962264151
59,0.8332053707935917,67.10168210541683,73,29,511,471,100,41,0.49999980370726316,31,541,499,1.103658963008691,1677.0340260114745,1.6664113957960907,0.9354838709677419,0.944547134935305,0.9438877755511023
79,0.8332101910384747,72.16246209689672,45,79,618,432,49,30,0.4999998181132965,84,659,460,1.099240885806983,1735.3416130412877,1.6664209882765897,0.9404761904761905,0.9377845220030349,0.9391304347826087
87,0.8332236072396322,76.53860380643968,60,64,734,447,71,31,0.4999998519941129,69,787,480,1.1007355346318553,2696.037449992547,1.666447707767407,0.927536231884058,0.9326556543837357,0.93125
71,0.8332119715123592,68.99415971230528,60,73,563,535,61,43,0.49999983177308477,80,616,586,1.102194171047874,2314.6271253641385,1.6664245036996257,0.9125,0.913961038961039,0.9129692832764505
89,0.8332072802963334,63.05221801171126,59,67,609,528,119,64,0.4999998059025048,70,641,555,1.1005235461128997,1834.1708659749913,1.6664152074867022,0.9571428571428572,0.9500780031201248,0.9513513513513514
86,0.8332121561866891,66.72050366633377,66,77,522,599,55,63,0.4999998183325031,81,549,630,1.101456687728609,1525.2328994409686,1.6664249178438653,0.9506172839506173,0.9508196721311475,0.9507936507936507
81,0.8331989775032027,68.23981533540226,49,49,536,501,96,56,0.4999997841556428,52,564,527,1.1011812798895968,1955.4536218018193,1.6663986743719068,0.9423076923076923,0.950354609929078,0.9506641366223909
72,0.8331846724240645,63.637271458854286,39,27,544,467,125,77,0.4999997641438232,30,595,511,1.1011812798895968,2058.7306541296484,1.6663701308955055,0.9,0.9142857142857143,0.913894324853229
86,0.8331891080138828,57.47602522493957,48,35,590,611,182,92,0.49999975719020506,37,621,643,1.100469111303363,2446.7486838947625,1.6663790252540644,0.9459459459459459,0.9500805152979066,0.9502332814930016
75,0.8331904914669276,61.085322506706504,58,24,462,471,69,49,0.49999976087035536,25,486,495,1.1013666929514552,2142.7790185512185,1.666381779896421,0.96,0.9506172839506173,0.9515151515151515
77,0.8331988659968791,61.28319618394581,60,24,511,508,85,59,0.4999997976678386,26,556,552,1.1015010305948276,1914.7028914711339,1.6663984063257409,0.9230769230769231,0.9190647482014388,0.9202898550724637
78,0.8331976281385705,60.29112391745215,46,39,527,631,82,67,0.4999997807113723,41,554,664,1.100838206834102,2513.8357853894886,1.6663959871205194,0.9512195121951219,0.9512635379061372,0.9503012048192772
74,0.8331959061198511,61.28319618394581,43,56,518,554,96,60,0.49999977598927614,59,545,583,1.0997665252450393,2742.331397377418,1.6663925588193087,0.9491525423728814,0.9504587155963303,0.9502572898799314
54,0.8331922173978685,53.350885545063406,42,59,634,563,49,50,0.49999977173119065,63,676,600,1.0998288011420216,2719.1474869342624,1.666385195563266,0.9365079365079365,0.9378698224852071,0.9383333333333334
63,0.8331980806776493,52.93111744513489,49,98,580,595,20,23,0.4999997818685662,103,610,626,1.0982671796134833,2765.5890247260804,1.6663968883423836,0.9514563106796117,0.9508196721311475,0.950479233226837
85,0.8332074782594728,64.99372550996317,67,90,627,551,104,74,0.49999980638533426,95,660,580,1.0995099868480918,2650.0396288648276,1.666415601803945,0.9473684210526315,0.95,0.95
85,0.8331942624000543,58.68940589386596,40,84,569,548,64,40,0.49999977142240637,88,599,576,1.0971079285340344,2228.081902960668,1.666389286598615,0.9545454545454546,0.9499165275459098,0.9513888888888888
94,0.8331953231838991,64.41385542192847,56,78,632,558,77,58,0.49999977448231286,82,665,587,1.097300486383157,1914.7028914711339,1.6663913979692662,0.9512195121951219,0.9503759398496241,0.9505962521294719
99,0.8331997533250299,59.69259044896505,49,99,635,564,103,61,0.4999997864069375,104,668,593,1.0954600738870954,2037.9160497943205,1.666400218513112,0.9519230769230769,0.9505988023952096,0.9510961214165261
89,0.8332030925470159,62.660915911837115,45,135,651,694,74,35,0.49999979506886505,142,685,730,1.0970095070077044,2271.1999672240972,1.6664068680913333,0.9507042253521126,0.9503649635036496,0.9506849315068493
99,0.8331928245654647,63.05221801171126,48,102,610,667,119,56,0.49999976735053203,107,642,702,1.0978460583984837,1854.1821526039919,1.6663864244987596,0.9532710280373832,0.9501557632398754,0.9501424501424501
85,0.8331953231838991,66.72050366633377,56,92,620,674,76,40,0.49999975027781596,92,620,674,1.0949487772392805,1955.4536218018193,1.6663914786376373,1,1,1
94,0.8331909885241604,58.48790900519817,40,114,571,896,64,28,0.4999997370691944,114,571,896,1.0972049110363584,2163.987611394708,1.6663828533350928,1,1,1
95,0.8331878288561724,56.86530781052488,38,125,533,916,50,33,0.49999972727014874,125,533,916,1.0968082144797935,2017.180840286893,1.666376566653611,1,1,1
68,0.8331867904669547,58.890613758764765,27,112,552,844,54,22,0.4999997240185548,112,552,844,1.096386845504493,2163.987611394708,1.6663745007107953,1,1,1
92,0.8331763534169967,52.50995550717077,29,114,538,1042,105,55,0.4999997202905175,120,566,1096,1.0982671796134833,1754.9430858627381,1.6663536390238216,0.95,0.950530035335689,0.9507299270072993
81,0.8332057771850386,62.46488061535455,23,137,525,869,65,54,0.4999997864069375,139,532,880,1.0988115433635144,2765.5890247260804,1.6664122662382759,0.9856115107913669,0.9868421052631579,0.9875
75,0.8331946176510844,58.890613758764765,38,95,615,805,102,54,0.49999975133335056,96,619,810,1.098185226068512,2017.180840286893,1.6663900640534366,0.9895833333333334,0.9935379644588045,0.9938271604938271
64,0.8331957898941458,58.890613758764765,46,73,474,744,121,53,0.4999997548038823,73,477,749,1.097300486383157,2017.180840286893,1.666392396974184,1,0.9937106918238994,0.9933244325767691
90,0.833211321069845,67.48195404543749,52,192,559,666,42,44,0.4999997966342149,192,559,666,1.0995099868480918,1414.9602806204996,1.6664233199266634,1,1,1
71,0.8331972869088278,61.28319618394581,41,107,412,629,84,68,0.4999997592080062,108,415,633,1.0980179602975175,1525.2328994409686,1.6663953763269859,0.9907407407407407,0.9927710843373494,0.9936808846761453
74,0.8332070817615718,74.91018681666912,33,129,460,676,98,63,0.4999997899908814,131,466,684,1.100469111303363,1774.6269758786043,1.666414863447777,0.9847328244274809,0.9871244635193133,0.9883040935672515
71,0.8331965997097106,68.23981533540226,38,92,404,678,69,55,0.49999976020748765,93,409,686,1.1003584490276057,2185.274416882892,1.6663939985970282,0.989247311827957,0.9877750611246944,0.9883381924198251
83,0.8332047567375085,58.08404090559199,41,116,492,792,131,67,0.499999904986968,177,752,1210,1.0974875384091811,2380.3442268782874,1.666409830136318,0.655367231638418,0.6542553191489362,0.6545454545454545
87,0.8332069822790821,69.74505682330813,52,136,533,866,136,58,0.499999784438996,136,533,866,1.099171536830153,2380.3442268782874,1.6664146829862083,1,1,1
99,0.8331980806776493,70.49257391188702,42,157,527,888,165,50,0.49999975853820966,157,527,888,1.0961661644586846,2058.7306541296484,1.6663969660976883,1,1,1
74,0.833188598833746,61.87522012277385,38,172,523,883,109,49,0.49999972967128026,172,523,883,1.096386845504493,2100.5972435230146,1.6663780986072079,1,1,1
72,0.8331853403124928,56.25183585588196,34,121,487,940,115,54,0.4999997194518088,121,487,940,1.095821719130626,1735.3416130412877,1.6663716156200707,1,1,1
